id_aluno,ano,defasagem,inde,ida,ieg,iaa_val,iaa_recusa,ips,ipp,ipv,fase,idade,tempo_vinculo,d_inde,d_ieg,d_ida,d_ipv,genero,tipo_instituicao,alvo_defasagem_t1
295,2022,-1.0,7.305,6.9,8.0,7.9,0.0,7.5,8.099999999999987,7.375,3.0,14.0,0,,,,,Fem,Pública,True
298,2022,0.0,6.409,5.2,6.3,9.2,0.0,5.6,5.456000000000003,5.417,3.0,13.0,3,,,,,Masc,Pública,True
299,2022,0.0,7.278,6.8,8.2,7.1,0.0,5.0,7.2639999999999905,6.708,3.0,13.0,3,,,,,Fem,Privada,False
299,2023,0.0,6.796541667,6.1,9.6,,1.0,2.52,7.96875,8.005,4.0,14.0,4,-0.48145833299999996,1.4000000000000004,-0.7000000000000002,1.2970000000000006,Fem,Privada,False
300,2022,-1.0,5.557,3.1,6.9,5.4,0.0,6.3,7.120000000000006,5.875,3.0,14.0,0,,,,,Masc,Pública,True
301,2022,0.0,6.802,6.3,5.8,8.8,0.0,5.6,7.336,6.042,3.0,13.0,3,,,,,Fem,Pública,False
301,2023,0.0,6.760341667,5.2,5.4,9.2,0.0,7.52,6.71875,6.465,4.0,14.0,4,-0.04165833299999999,-0.39999999999999947,-1.0999999999999996,0.42300000000000004,Fem,Pública,False
302,2022,-3.0,6.334,4.8,7.7,9.2,0.0,6.9,7.323999999999993,6.208,3.0,16.0,0,,,,,Masc,Pública,True
303,2022,-1.0,6.03,3.9,7.2,7.5,0.0,7.5,7.349999999999994,5.375,3.0,14.0,3,,,,,Masc,Pública,True
303,2023,-2.0,5.914291667,5.1,7.3,,1.0,7.52,7.65625,7.05,3.0,15.0,4,-0.11570833300000061,0.09999999999999964,1.1999999999999997,1.6749999999999998,Masc,Pública,True
304,2022,-2.0,6.355,4.3,7.7,8.8,0.0,7.5,7.165999999999997,5.542,3.0,15.0,2,,,,,Masc,Pública,True
304,2023,-2.0,6.241583333,5.7,8.8,,1.0,5.0,7.8125,7.835,3.0,16.0,3,-0.11341666700000008,1.1000000000000005,1.4000000000000004,2.293,Masc,Pública,True
305,2022,-1.0,6.058,4.8,6.6,7.9,0.0,7.5,6.963999999999997,5.208,3.0,14.0,3,,,,,Masc,Pública,True
305,2023,-2.0,6.394291667,5.2,8.9,,1.0,7.52,7.65625,7.75,3.0,15.0,4,0.33629166700000024,2.3000000000000007,0.40000000000000036,2.542,Masc,Pública,True
306,2022,-1.0,6.427,5.2,6.8,8.3,0.0,7.5,7.55399999999999,5.958,3.0,14.0,1,,,,,Fem,Pública,True
306,2023,-1.0,5.732375,4.0,7.9,,1.0,6.26,7.34375,7.46,4.0,15.0,2,-0.6946249999999994,1.1000000000000005,-1.2000000000000002,1.5019999999999998,Fem,Pública,True
307,2022,-1.0,4.733,2.5,4.5,5.4,0.0,7.5,6.013999999999999,4.708,3.0,14.0,0,,,,,Masc,Pública,True
308,2022,0.0,6.93,5.0,7.4,7.9,0.0,6.9,7.365999999999992,6.167,3.0,13.0,3,,,,,Masc,Pública,False
308,2023,0.0,6.578558333,4.9,6.8,5.4,0.0,5.0,7.03125,7.5025,4.0,14.0,4,-0.35144166699999957,-0.6000000000000005,-0.09999999999999964,1.3355000000000006,Masc,Pública,False
31,2022,-1.0,8.843,8.0,9.5,10.0,0.0,9.4,9.029999999999996,10.0,6.0,17.0,3,,,,,Fem,Privada,False
313,2022,-1.0,5.8,4.1,7.0,7.5,0.0,5.0,6.521999999999997,5.889,3.0,14.0,0,,,,,Fem,Pública,False
313,2023,0.0,7.011091667,3.9,8.7,9.2,0.0,2.52,7.65625,7.75,4.0,15.0,1,1.2110916669999998,1.6999999999999993,-0.19999999999999973,1.8609999999999998,Fem,Pública,True
315,2022,0.0,5.672,3.0,5.1,6.7,0.0,7.5,6.208,5.056,3.0,13.0,0,,,,,Fem,Pública,True
315,2023,-1.0,5.977708333,6.3,6.8,,1.0,5.0,7.96875,7.8375,3.0,14.0,1,0.3057083330000001,1.7000000000000002,3.3,2.7815000000000003,Fem,Pública,True
316,2022,-1.0,7.889,6.1,10.0,10.0,0.0,6.9,8.012000000000006,8.389,3.0,14.0,0,,,,,Fem,Pública,False
316,2023,0.0,8.436908333,5.7,9.5,10.0,0.0,7.52,8.59375,8.96,4.0,15.0,1,0.5479083329999996,-0.5,-0.39999999999999947,0.5710000000000015,Fem,Pública,False
318,2022,-1.0,6.527,5.8,6.9,8.3,0.0,6.9,7.447999999999997,6.111,3.0,14.0,3,,,,,Fem,Pública,True
318,2023,-1.0,6.856575,4.9,8.1,7.9,0.0,6.26,7.96875,7.71,4.0,15.0,4,0.3295750000000002,1.1999999999999993,-0.8999999999999995,1.5990000000000002,Fem,Pública,True
319,2022,0.0,7.448,5.2,7.7,9.2,0.0,7.5,6.980000000000004,7.5,3.0,13.0,0,,,,,Masc,Pública,False
319,2023,0.0,8.367208333,7.2,9.2,9.6,0.0,5.0,8.59375,8.88,4.0,14.0,1,0.9192083330000003,1.4999999999999991,2.0,1.3800000000000008,Masc,,False
32,2022,0.0,7.37,6.1,5.2,8.8,0.0,8.8,7.612000000000005,7.944,6.0,16.0,4,,,,,Fem,Privada,False
320,2022,-1.0,7.897,6.4,10.0,8.8,0.0,6.9,8.135999999999992,8.667,3.0,14.0,0,,,,,Fem,Pública,False
320,2023,0.0,8.393508333,5.5,9.9,9.2,0.0,7.52,8.59375,8.96,4.0,15.0,1,0.4965083329999995,-0.09999999999999964,-0.9000000000000004,0.29300000000000104,Fem,Pública,False
321,2022,0.0,7.792,5.2,9.1,9.2,0.0,5.6,7.964000000000002,8.278,3.0,12.0,0,,,,,Fem,Pública,False
321,2023,1.0,7.695233333,6.2,9.4,8.3,0.0,2.52,8.125,8.42,4.0,13.0,1,-0.0967666669999998,0.3000000000000007,1.0,0.14199999999999946,Fem,Pública,False
322,2022,0.0,6.859,4.7,8.1,7.1,0.0,5.0,7.334000000000005,6.778,3.0,13.0,0,,,,,Fem,Pública,False
324,2022,0.0,8.27,6.8,9.3,10.0,0.0,6.9,6.377999999999986,8.611,2.0,10.0,0,,,,,Fem,Pública,False
325,2022,0.0,7.619,6.0,6.8,9.5,0.0,7.5,6.701999999999986,8.444,2.0,10.0,0,,,,,Masc,Pública,False
325,2023,0.0,6.243,5.6,7.1,,1.0,5.0,8.125,7.0025,2.0,11.0,1,-1.3759999999999994,0.2999999999999998,-0.40000000000000036,-1.4415000000000004,Masc,Pública,False
326,2022,-1.0,8.22,9.0,9.7,10.0,0.0,5.0,6.912000000000003,8.944,2.0,12.0,0,,,,,Fem,Pública,False
326,2023,0.0,8.65075,8.2,9.4,9.6,0.0,3.14,9.0625,9.76,3.0,13.0,1,0.43074999999999974,-0.29999999999999893,-0.8000000000000007,0.815999999999999,Fem,Privada,False
330,2022,-2.0,6.446,2.5,8.8,9.5,0.0,7.5,5.747999999999989,7.056,2.0,14.0,4,,,,,Fem,Pública,True
331,2022,-1.0,6.636,3.7,8.7,9.0,0.0,7.5,6.171999999999995,6.944,2.0,12.0,3,,,,,Fem,Pública,False
331,2023,0.0,7.039791667,5.2,8.6,9.6,0.0,2.52,7.03125,6.7975,3.0,13.0,4,0.40379166700000013,-0.09999999999999964,1.5,-0.14649999999999963,Fem,Pública,True
332,2022,-1.0,7.883,7.5,9.0,9.5,0.0,8.1,6.229999999999993,8.5,2.0,13.0,5,,,,,Masc,Privada,True
332,2023,-1.0,8.002591667,6.8,8.4,9.2,0.0,8.76,8.28125,9.175,3.0,14.0,6,0.11959166700000079,-0.5999999999999996,-0.7000000000000002,0.6750000000000007,Masc,Privada,False
336,2022,-1.0,6.787,5.1,8.5,9.5,0.0,4.4,5.991999999999997,7.889,2.0,13.0,6,,,,,Masc,Pública,True
336,2023,-1.0,5.887708333,5.1,7.5,,1.0,6.89,7.34375,7.255,3.0,14.0,7,-0.899291667,-1.0,0.0,-0.6340000000000003,Masc,Pública,False
338,2022,-1.0,6.837,5.8,7.3,8.5,0.0,7.5,5.947999999999993,7.611,2.0,12.0,3,,,,,Masc,Pública,False
338,2023,0.0,8.287441667,6.7,9.1,8.3,0.0,7.52,8.59375,8.38,3.0,13.0,4,1.4504416669999998,1.7999999999999998,0.9000000000000004,0.769000000000001,Masc,Pública,False
339,2022,0.0,8.488,8.1,9.9,6.9,0.0,7.5,6.701999999999986,8.889,2.0,11.0,3,,,,,Fem,Pública,False
339,2023,0.0,7.377583333,7.1,8.9,,1.0,7.52,7.8125,8.255,3.0,12.0,4,-1.110416667,-1.0,-1.0,-0.6339999999999986,Fem,Pública,False
34,2022,-1.0,6.259,3.8,4.8,9.6,0.0,8.1,8.134000000000006,7.278,6.0,17.0,6,,,,,Masc,Privada,False
340,2022,0.0,7.721,6.5,8.2,9.0,0.0,7.5,5.975999999999999,7.667,2.0,11.0,5,,,,,Masc,Pública,True
340,2023,-1.0,7.059666667,8.9,9.6,,1.0,2.52,9.166666667,8.505,2.0,12.0,6,-0.661333333,1.4000000000000004,2.4000000000000004,0.838000000000001,Masc,Pública,False
342,2022,-2.0,6.941,6.6,6.7,9.0,0.0,7.5,6.309999999999993,7.5,2.0,14.0,1,,,,,Fem,Pública,True
342,2023,-2.0,7.539875,6.6,8.6,7.5,0.0,7.52,7.96875,8.505,3.0,15.0,2,0.5988750000000005,1.8999999999999995,0.0,1.0050000000000008,Fem,Pública,True
343,2022,-2.0,6.9,5.9,7.4,9.5,0.0,7.5,6.0660000000000025,7.167,2.0,14.0,2,,,,,Masc,Pública,True
345,2022,-1.0,5.75,3.6,5.4,9.5,0.0,5.6,6.065999999999994,6.667,2.0,13.0,1,,,,,Masc,Pública,True
346,2022,0.0,8.143,7.0,9.1,10.0,0.0,7.5,5.952000000000002,7.889,2.0,10.0,0,,,,,Masc,Pública,False
346,2023,1.0,7.305541667,6.2,9.4,,1.0,8.14,7.96875,7.84,3.0,11.0,1,-0.8374583330000007,0.3000000000000007,-0.7999999999999998,-0.04900000000000038,Masc,Pública,False
347,2022,-1.0,7.908,8.5,10.0,9.0,0.0,5.6,6.480000000000006,8.0,2.0,12.0,3,,,,,Fem,Pública,False
347,2023,0.0,7.61835,7.3,9.5,6.7,0.0,2.52,7.8125,7.7925,3.0,13.0,4,-0.28964999999999996,-0.5,-1.2000000000000002,-0.20749999999999957,Fem,Pública,False
348,2022,-1.0,5.864,1.8,8.7,9.0,0.0,7.5,4.474,5.833,2.0,12.0,0,,,,,Masc,Pública,True
35,2022,-1.0,8.965,8.5,9.6,10.0,0.0,9.4,9.049999999999994,10.0,6.0,17.0,3,,,,,Fem,Privada,False
350,2022,0.0,8.206,6.5,8.8,10.0,0.0,7.5,6.737999999999991,8.611,2.0,11.0,0,,,,,Fem,Pública,True
352,2022,0.0,7.834,7.0,8.1,9.0,0.0,5.6,6.761999999999997,8.389,2.0,11.0,3,,,,,Masc,Pública,False
352,2023,0.0,7.840341667,7.2,8.1,9.2,0.0,6.26,7.96875,7.17,3.0,12.0,4,0.006341667000000051,0.0,0.20000000000000018,-1.2189999999999994,Masc,Pública,False
353,2022,0.0,8.264,7.5,10.0,7.0,0.0,7.5,6.2519999999999865,8.444,2.0,11.0,0,,,,,Fem,Pública,False
356,2022,-1.0,6.69,4.6,8.4,10.0,0.0,5.0,4.34400000000001,8.278,2.0,12.0,3,,,,,Masc,Pública,False
356,2023,0.0,6.452008333,3.4,8.5,9.2,0.0,2.52,6.09375,6.5025,3.0,13.0,4,-0.23799166700000018,0.09999999999999964,-1.1999999999999997,-1.7755,Masc,Pública,False
357,2022,-1.0,7.836,8.5,9.6,8.0,0.0,7.5,6.104000000000003,7.778,2.0,12.0,0,,,,,Masc,Pública,True
357,2023,-1.0,8.2832,8.7,9.6,8.5,0.0,7.52,8.75,8.23,2.0,13.0,1,0.4472000000000005,0.0,0.1999999999999993,0.45200000000000085,Masc,Pública,True
359,2022,-1.0,6.606,4.6,7.0,9.0,0.0,7.5,6.359999999999992,7.5,2.0,12.0,3,,,,,Fem,Pública,False
359,2023,0.0,7.627125,5.8,9.2,9.6,0.0,2.52,7.65625,8.255,3.0,13.0,4,1.0211250000000005,2.1999999999999993,1.2000000000000002,0.7550000000000008,Fem,Pública,False
36,2022,-1.0,7.876,6.8,9.0,9.2,0.0,6.9,8.171999999999997,8.944,6.0,17.0,3,,,,,Fem,Privada,False
360,2022,-1.0,7.075,5.2,8.5,9.5,0.0,7.5,6.349999999999998,7.5,2.0,12.0,3,,,,,Fem,Pública,False
360,2023,0.0,5.790875,4.3,7.3,,1.0,2.52,7.34375,7.4225,3.0,13.0,4,-1.2841250000000004,-1.2000000000000002,-0.9000000000000004,-0.07749999999999968,Fem,Pública,True
362,2022,-1.0,7.413,7.9,7.9,8.5,0.0,7.5,6.530000000000005,7.5,2.0,12.0,4,,,,,Fem,Pública,False
363,2022,-1.0,6.644,2.0,10.0,10.0,0.0,6.9,6.428000000000003,7.056,2.0,12.0,0,,,,,Masc,Pública,True
363,2023,-1.0,6.680833333,6.8,9.9,,1.0,2.52,8.541666667,8.673333333,2.0,13.0,1,0.03683333299999969,-0.09999999999999964,4.8,1.6173333330000004,Masc,Pública,False
364,2022,0.0,8.75,8.8,10.0,9.5,0.0,7.5,6.56600000000001,8.167,2.0,11.0,3,,,,,Masc,Pública,False
364,2023,0.0,7.734891667,5.8,9.0,8.8,0.0,6.89,7.03125,7.505,3.0,12.0,4,-1.0151083329999997,-1.0,-3.000000000000001,-0.6619999999999999,Masc,Pública,False
365,2022,0.0,8.063,7.8,10.0,8.0,0.0,5.0,6.364000000000001,7.833,2.0,10.0,0,,,,,Fem,Pública,False
365,2023,0.0,8.6587,8.7,9.9,10.0,0.0,2.52,8.958333333,8.953333333,2.0,11.0,1,0.595699999999999,-0.09999999999999964,0.8999999999999995,1.1203333329999996,Fem,Pública,False
367,2022,-1.0,6.95,6.7,7.4,8.5,0.0,6.3,6.500000000000004,7.5,2.0,12.0,4,,,,,Fem,Pública,False
367,2023,0.0,7.38685,5.9,8.7,8.8,0.0,2.52,7.8125,7.7925,3.0,13.0,5,0.43684999999999974,1.299999999999999,-0.7999999999999998,0.2925000000000004,Fem,Pública,False
368,2022,-1.0,6.969,7.3,7.9,8.0,0.0,5.0,6.2900000000000045,7.5,2.0,13.0,4,,,,,Masc,Privada,True
368,2023,-1.0,5.796458333,6.7,7.7,,1.0,2.52,7.03125,7.34,3.0,14.0,5,-1.172541667,-0.20000000000000018,-0.5999999999999996,-0.16000000000000014,Masc,Pública,True
369,2022,0.0,6.973,4.8,6.9,9.0,0.0,7.5,6.051999999999991,6.889,2.0,11.0,0,,,,,Masc,Pública,True
369,2023,-1.0,6.0197,4.0,4.1,10.0,0.0,5.0,8.541666667,7.726666667,2.0,12.0,1,-0.9532999999999996,-2.8000000000000007,-0.7999999999999998,0.8376666669999997,Masc,Pública,False
373,2022,0.0,7.503,7.3,9.5,6.4,0.0,5.0,6.142000000000003,6.944,2.0,11.0,0,,,,,Masc,Pública,True
374,2022,-1.0,7.747,6.9,9.8,9.0,0.0,7.5,6.681999999999997,7.944,2.0,12.0,1,,,,,Fem,Pública,False
375,2022,0.0,7.831,5.4,9.5,9.0,0.0,7.5,6.675999999999993,7.667,2.0,11.0,3,,,,,Masc,Pública,True
375,2023,-1.0,7.070833333,7.9,9.9,,1.0,5.0,8.541666667,8.283333333,2.0,12.0,4,-0.760166667,0.40000000000000036,2.5,0.616333333,Masc,Pública,False
376,2022,-1.0,6.957,4.3,9.0,9.0,0.0,7.5,6.4699999999999935,7.5,2.0,12.0,3,,,,,Fem,Pública,True
376,2023,-1.0,7.1392,5.9,9.6,8.5,0.0,2.52,7.916666667,8.226666667,2.0,13.0,4,0.18219999999999992,0.5999999999999996,1.6000000000000005,0.7266666669999999,Fem,Pública,True
377,2022,-1.0,6.743,6.2,7.7,9.0,0.0,5.6,6.364000000000001,6.833,2.0,12.0,1,,,,,Fem,Pública,False
377,2023,0.0,7.205041667,4.8,7.6,9.6,0.0,5.0,7.34375,7.6275,3.0,13.0,2,0.4620416669999994,-0.10000000000000053,-1.4000000000000004,0.7945000000000002,Fem,Pública,False
38,2022,-1.0,8.523,8.6,8.9,9.2,0.0,7.5,8.864,9.833,6.0,17.0,5,,,,,Fem,Privada,False
38,2023,0.0,8.835333333,7.7,9.7,9.6,0.0,7.52,8.75,8.8825,7.0,18.0,6,0.31233333299999977,0.7999999999999989,-0.8999999999999995,-0.9504999999999999,Fem,Privada,False
380,2022,-1.0,4.556,2.5,4.4,7.9,0.0,5.0,4.194000000000004,4.833,2.0,13.0,5,,,,,Masc,Pública,True
381,2022,-1.0,6.454,3.3,8.3,9.0,0.0,6.9,6.551999999999998,6.944,2.0,13.0,4,,,,,Masc,Pública,True
381,2023,-1.0,5.758041667,3.9,8.4,,1.0,6.89,7.34375,6.84,3.0,14.0,5,-0.6959583330000001,0.09999999999999964,0.6000000000000001,-0.10400000000000009,Masc,Pública,True
382,2022,-2.0,6.777,5.4,7.7,9.0,0.0,6.3,6.604000000000001,7.333,2.0,14.0,5,,,,,Masc,Pública,True
382,2023,-2.0,6.223833333,5.2,9.4,,1.0,6.26,7.5,7.1725,3.0,15.0,6,-0.5531666670000002,1.7000000000000002,-0.20000000000000018,-0.16049999999999986,Masc,Pública,True
383,2022,0.0,8.4,8.1,9.6,9.0,0.0,7.5,6.543999999999999,7.778,2.0,11.0,3,,,,,Masc,Pública,False
383,2023,0.0,7.5408,6.5,8.8,9.2,0.0,3.14,7.5,7.5,3.0,12.0,4,-0.8592000000000004,-0.7999999999999989,-1.5999999999999996,-0.2779999999999996,Masc,Pública,False
384,2022,-1.0,7.558,8.1,8.4,9.0,0.0,6.3,6.280000000000001,8.0,2.0,12.0,5,,,,,Fem,Pública,False
384,2023,0.0,6.757958333,7.3,9.1,,1.0,2.52,7.65625,7.335,3.0,13.0,6,-0.8000416669999995,0.6999999999999993,-0.7999999999999998,-0.665,Fem,Pública,False
386,2022,-1.0,6.104,4.0,5.9,10.0,0.0,5.6,6.1960000000000015,7.222,2.0,13.0,3,,,,,Masc,Pública,True
387,2022,-1.0,6.323,3.7,8.2,7.0,0.0,7.5,6.264000000000003,6.833,2.0,13.0,3,,,,,Masc,Pública,True
387,2023,-1.0,4.794333333,3.0,6.8,,1.0,2.52,6.875,7.0075,3.0,14.0,4,-1.5286666670000004,-1.3999999999999995,-0.7000000000000002,0.1745000000000001,Masc,Pública,True
388,2022,-2.0,6.654,4.5,8.5,7.9,0.0,5.6,6.595999999999993,7.722,2.0,14.0,3,,,,,Fem,Pública,True
388,2023,-2.0,5.630833333,4.2,7.4,,1.0,5.63,6.875,7.835,3.0,15.0,4,-1.023166667,-1.0999999999999996,-0.2999999999999998,0.11299999999999955,Fem,Pública,True
389,2022,0.0,7.184,3.5,8.9,8.0,0.0,7.5,6.428000000000003,7.556,2.0,11.0,3,,,,,Masc,Pública,True
389,2023,-1.0,6.687,8.2,8.2,,1.0,2.52,8.75,8.95,2.0,12.0,4,-0.4969999999999999,-0.7000000000000011,4.699999999999999,1.3939999999999992,Masc,Pública,False
39,2022,0.0,6.033,6.9,4.8,,1.0,6.9,7.808000000000002,6.111,6.0,16.0,5,,,,,Fem,Privada,False
39,2023,0.0,8.710333333,7.8,9.1,9.6,0.0,7.52,8.75,8.7575,7.0,17.0,6,2.677333332999999,4.3,0.8999999999999995,2.6465000000000005,Fem,Privada,False
390,2022,-1.0,6.776,4.7,8.8,7.4,0.0,6.3,6.615999999999991,7.722,2.0,12.0,0,,,,,Fem,Pública,False
390,2023,0.0,6.905741667,4.8,8.8,7.9,0.0,2.52,7.34375,7.005,3.0,13.0,1,0.12974166700000023,0.0,0.09999999999999964,-0.7170000000000005,Fem,Pública,False
391,2022,-1.0,7.117,5.1,8.1,10.0,0.0,7.5,6.157999999999992,8.056,2.0,12.0,0,,,,,Fem,Pública,False
392,2022,-2.0,6.418,4.8,8.8,9.5,0.0,5.6,3.324000000000007,6.778,2.0,14.0,0,,,,,Masc,Pública,True
392,2023,-2.0,6.567208333,4.6,9.5,9.6,0.0,2.52,6.09375,7.17,3.0,15.0,1,0.1492083329999998,0.6999999999999993,-0.20000000000000018,0.39200000000000035,Masc,Pública,True
395,2022,0.0,7.683,4.9,8.9,9.0,0.0,7.5,6.063999999999998,8.333,2.0,11.0,4,,,,,Fem,Pública,False
395,2023,0.0,7.469175,6.0,8.6,9.2,0.0,2.52,7.96875,7.9175,3.0,12.0,5,-0.21382499999999993,-0.3000000000000007,1.0999999999999996,-0.41549999999999976,Fem,Pública,False
397,2022,-2.0,5.852,2.8,5.7,9.0,0.0,6.9,6.286000000000005,7.167,2.0,14.0,5,,,,,Fem,Pública,True
397,2023,-1.0,6.207083333,4.6,7.9,7.5,0.0,2.52,7.1875,7.465,4.0,15.0,6,0.3550833329999996,2.2,1.7999999999999998,0.29800000000000004,Fem,Pública,True
398,2022,0.0,7.742,5.5,9.3,9.0,0.0,7.5,6.319999999999997,7.5,2.0,10.0,0,,,,,Fem,Pública,False
398,2023,1.0,7.153766667,6.5,8.1,6.7,0.0,2.52,7.5,7.7925,3.0,11.0,1,-0.5882333329999998,-1.200000000000001,1.0,0.2925000000000004,Fem,Pública,False
399,2022,-1.0,6.58,4.3,9.3,6.8,0.0,5.6,6.200000000000001,7.5,2.0,12.0,0,,,,,Fem,Pública,False
40,2022,-1.0,7.203,6.8,7.8,7.9,0.0,7.5,6.930000000000005,7.75,5.0,16.0,6,,,,,Fem,Privada,True
40,2023,-1.0,7.169975,5.9,8.2,7.5,0.0,7.52,7.96875,7.755,6.0,17.0,7,-0.033025000000000304,0.39999999999999947,-0.8999999999999995,0.004999999999999893,Fem,Privada,False
400,2022,-2.0,6.042,1.7,8.5,9.0,0.0,5.0,6.132,7.444,2.0,14.0,4,,,,,Masc,Pública,True
401,2022,-1.0,6.645,4.3,9.6,6.9,0.0,7.5,5.805999999999996,6.722,2.0,12.0,1,,,,,Fem,Pública,True
401,2023,-1.0,6.363666667,7.3,8.1,4.0,0.0,2.52,7.083333333,7.116666667,2.0,13.0,2,-0.2813333329999992,-1.5,3.0,0.3946666669999992,Fem,Pública,False
402,2022,-1.0,5.261,3.0,3.7,9.0,0.0,5.0,5.766,7.222,2.0,12.0,3,,,,,Fem,Pública,False
402,2023,0.0,6.632716667,4.2,7.3,9.2,0.0,2.52,7.8125,6.88,3.0,13.0,4,1.3717166670000003,3.5999999999999996,1.2000000000000002,-0.3420000000000005,Fem,Pública,False
403,2022,-1.0,7.455,6.3,9.3,9.5,0.0,7.5,6.349999999999998,7.5,2.0,12.0,2,,,,,Masc,Pública,True
403,2023,-1.0,7.716366667,7.8,8.8,8.5,0.0,6.27,7.291666667,8.45,2.0,13.0,3,0.2613666669999999,-0.5,1.5,0.9499999999999993,Masc,Pública,False
404,2022,-1.0,6.658,5.3,7.3,9.0,0.0,7.5,5.992000000000006,6.944,2.0,12.0,2,,,,,Fem,Pública,True
404,2023,-1.0,6.7093,6.0,8.3,7.9,0.0,5.02,6.875,6.89,2.0,13.0,3,0.05129999999999946,1.0000000000000009,0.7000000000000002,-0.05400000000000027,Fem,Pública,False
407,2022,-1.0,7.195,6.0,9.3,8.5,0.0,7.5,6.238000000000001,7.056,2.0,13.0,0,,,,,Masc,Pública,True
407,2023,-1.0,7.665083333,7.3,8.6,9.6,0.0,7.52,7.8125,7.5,3.0,14.0,1,0.4700833329999998,-0.7000000000000011,1.2999999999999998,0.44399999999999995,Masc,Pública,False
408,2022,-1.0,6.725,3.3,9.7,8.0,0.0,7.5,6.083999999999996,7.333,2.0,12.0,0,,,,,Fem,Pública,True
408,2023,-1.0,7.242133333,6.8,8.5,7.9,0.0,3.77,8.333333333,8.45,2.0,13.0,1,0.5171333330000003,-1.1999999999999993,3.5,1.116999999999999,Fem,Pública,False
409,2022,0.0,8.15,7.8,9.7,7.9,0.0,7.5,6.100000000000003,7.5,2.0,11.0,0,,,,,Fem,Pública,True
409,2023,-1.0,7.621466667,8.0,9.5,8.4,0.0,2.52,7.916666667,8.73,2.0,12.0,1,-0.5285333330000004,-0.1999999999999993,0.20000000000000018,1.2300000000000004,Fem,Pública,False
410,2022,-2.0,5.675,2.0,6.5,7.4,0.0,6.3,6.161999999999992,7.444,2.0,14.0,4,,,,,Masc,Pública,True
411,2022,-1.0,7.232,7.1,8.6,6.4,0.0,7.5,6.354000000000006,7.833,2.0,12.0,3,,,,,Fem,Pública,False
411,2023,0.0,7.779983333,6.6,9.0,6.2,0.0,7.52,7.8125,7.5425,3.0,13.0,4,0.5479833329999995,0.40000000000000036,-0.5,-0.29049999999999976,Fem,Privada,False
412,2022,-1.0,7.556,7.3,9.0,8.5,0.0,7.5,6.404000000000005,7.778,2.0,12.0,4,,,,,Fem,Pública,False
412,2023,0.0,7.373891667,6.2,8.9,8.8,0.0,2.52,7.03125,7.585,3.0,13.0,5,-0.1821083330000004,-0.09999999999999964,-1.0999999999999996,-0.19299999999999962,Fem,Pública,False
413,2022,-1.0,6.408,4.7,8.7,6.4,0.0,5.6,6.168000000000005,7.056,2.0,12.0,0,,,,,Fem,Pública,True
414,2022,-1.0,7.284,5.9,9.3,8.0,0.0,7.5,6.605999999999987,7.667,2.0,12.0,1,,,,,Fem,Pública,False
414,2023,0.0,7.25025,6.5,9.5,,1.0,7.52,7.8125,7.585,3.0,13.0,2,-0.0337499999999995,0.1999999999999993,0.5999999999999996,-0.08199999999999985,Fem,Pública,False
415,2022,0.0,7.695,6.2,8.3,8.0,0.0,7.5,6.337999999999999,8.056,2.0,11.0,3,,,,,Fem,Pública,False
416,2022,-1.0,7.913,7.2,9.3,9.5,0.0,8.8,6.385999999999994,8.222,2.0,12.0,4,,,,,Masc,Privada,False
416,2023,0.0,8.144425,7.6,9.8,9.2,0.0,2.52,8.28125,8.3375,3.0,13.0,5,0.23142499999999977,0.5,0.39999999999999947,0.11550000000000082,Masc,Privada,False
417,2022,-1.0,8.428,8.0,10.0,10.0,0.0,7.5,6.668000000000012,9.556,2.0,13.0,0,,,,,Fem,Pública,False
417,2023,0.0,8.257658333,7.8,9.7,5.4,0.0,7.52,8.28125,8.2125,3.0,14.0,1,-0.17034166700000064,-0.3000000000000007,-0.20000000000000018,-1.3434999999999988,Fem,Pública,False
418,2022,0.0,8.175,7.5,9.4,8.0,0.0,7.5,6.006000000000009,8.222,2.0,10.0,2,,,,,Fem,Privada,False
418,2023,1.0,8.1686,8.1,10.0,8.8,0.0,2.52,8.125,8.045,3.0,11.0,3,-0.0064000000000010715,0.5999999999999996,0.5999999999999996,-0.1769999999999996,Fem,Privada,False
419,2022,-1.0,7.359,6.9,9.2,7.5,0.0,5.6,6.512000000000011,8.389,2.0,12.0,3,,,,,Fem,Privada,False
419,2023,0.0,7.7261,7.6,9.5,6.7,0.0,2.52,8.125,7.875,3.0,13.0,4,0.36709999999999976,0.3000000000000007,0.6999999999999993,-0.5139999999999993,Fem,Privada,False
42,2022,0.0,6.72,4.8,7.9,8.3,0.0,5.6,5.734000000000004,6.083,5.0,15.0,3,,,,,Masc,Privada,True
42,2023,-1.0,6.794516667,5.7,8.6,8.8,0.0,5.63,6.5625,6.6675,5.0,16.0,4,0.07451666700000015,0.6999999999999993,0.9000000000000004,0.5845000000000002,Masc,Privada,True
420,2022,0.0,7.461,4.5,9.0,9.5,0.0,5.6,6.509999999999998,8.0,2.0,11.0,3,,,,,Fem,Privada,False
420,2023,0.0,7.356358333,5.3,9.3,8.3,0.0,2.52,7.65625,7.96,3.0,12.0,4,-0.1046416670000001,0.3000000000000007,0.7999999999999998,-0.040000000000000036,Fem,Privada,False
421,2022,0.0,8.717,8.8,9.3,8.5,0.0,7.5,6.747999999999994,9.111,2.0,11.0,1,,,,,Masc,Pública,False
