ida,ieg,ips,ipp,inde,em_risco
4.8,6.7,7.5,6.125999999999996,6.196,True
6.9,9.4,7.5,9.099999999999993,8.62,False
7.8,9.8,2.52,8.28125,8.207591667,False
8.833333333333334,9.841269841333334,5.635,8.28125,8.852545634933334,False
6.7,8.2,8.1,8.457999999999988,7.677,True
5.7,5.1,7.5,7.779999999999996,6.328,True
3.8,7.4,7.5,6.793999999999993,6.116,True
0.0,4.9,7.5,6.0660000000000025,4.245,False
3.8,7.4,7.5,6.709999999999994,6.051,True
4.3,7.6,5.6,6.624000000000008,6.719,False
5.6,8.0,2.52,4.84375,6.248741667,False
6.3,7.3,7.5,7.065999999999999,6.79,True
3.7,7.5,7.5,7.183999999999999,7.11,False
4.5,7.5,7.52,7.1875,7.337116667,False
4.5,7.890668700666666,6.26,6.875,6.980833740133334,False
7.8,9.0,7.5,7.905999999999995,8.084,True
6.7,9.5,2.52,8.125,7.436566667,True
7.666666666666667,9.689754689666666,6.26,7.916666667,7.931384271366667,True
5.1,6.4,5.0,7.093999999999996,6.331,True
3.7,3.7,7.5,6.503999999999994,4.572,True
7.0,8.4,5.0,8.125,6.411333333,True
6.666666666666667,6.361737677333333,5.635,7.875,6.782180868800001,True
8.6,7.9,6.9,8.547999999999991,8.087,True
4.7,8.1,5.0,7.645999999999997,6.943,False
4.8,6.7,2.52,6.875,6.337966667,False
7.7,10.0,7.5,8.529999999999998,8.468,True
7.5,9.9,2.52,8.75,7.016,True
6.816666666666667,9.891666667,7.1975,7.5,8.311616666733334,False
8.2,9.7,5.6,8.314000000000004,8.673,False
7.9,9.7,2.52,8.59375,8.221841667,False
7.650000000000001,9.621,6.26,7.5,8.2887,False
6.0,8.7,5.0,7.569999999999997,6.982,True
7.8,9.4,6.3,8.483999999999998,8.51,False
7.3,8.8,2.52,8.125,7.044333333,False
9.5,10.0,6.26,8.125,8.7225,False
8.4,9.9,7.5,8.960000000000008,8.656,True
8.1,10.0,2.52,8.75,7.171166667,True
8.033333333333333,9.953333333,6.885,7.5,8.452633333266668,False
7.6,9.4,7.5,8.255999999999988,8.639,False
6.8,9.9,4.39,8.125,8.256766667,False
0.0,0.0,6.57,7.5,4.7404,False
5.8,8.2,7.5,7.649999999999997,7.72,False
7.2,8.5,7.52,8.28125,7.221958333,False
4.333333333333333,8.306595365666666,6.26,7.75,6.646485739800001,False
5.2,7.6,7.5,7.405999999999997,7.429,False
2.9,7.4,5.0,5.086000000000004,5.097,True
4.9,8.2,5.0,5.15625,5.444625,True
5.0,6.645021645,5.0,6.75,6.125104328999999,True
6.9,8.3,8.8,7.956000000000003,7.979,True
6.6,8.6,7.5,8.129999999999997,7.958,False
8.3,9.3,5.63,7.96875,7.598208333,False
9.166666666666666,9.629629629666669,6.88,8.958333333,9.049892592566668,False
6.3,8.1,5.6,7.570000000000006,7.022,True
5.3,8.0,2.52,7.34375,6.665208333,True
4.5,8.612836439,5.63,6.875,6.7135006212,True
0.9,2.8,7.5,5.920000000000001,4.277,True
1.8,3.6,5.0,5.620000000000003,4.312,True
5.3,7.4,5.6,7.316000000000002,6.715,True
1.3,3.8,5.0,6.8459999999999965,4.563,True
5.2,8.5,5.0,7.303999999999995,7.192,False
3.6,6.4,5.6,7.473999999999998,5.149,True
4.8,7.3,5.6,7.210000000000001,6.926,False
2.5,6.944444444333333,7.51,7.34375,6.429063888866667,False
0.9,2.9,7.5,6.17,4.182,True
8.0,8.8,10.0,8.569999999999993,8.677,True
5.0,8.2,7.5,7.584000000000008,7.44,False
6.1,9.9,7.52,7.34375,8.080008333,False
7.0,9.674603174666666,7.51,7.875,8.448920634933334,False
5.8,7.2,5.6,8.145999999999995,6.763,True
3.4,5.8,5.6,7.609999999999992,4.786,True
3.8,3.7,5.0,7.03125,4.406458333,True
4.166666666666667,4.854560643666667,7.51,7.0,5.806145462066667,True
3.7,5.6,7.5,7.455999999999996,5.319,True
5.8,9.2,5.6,7.02,7.087,True
6.9,7.7,7.5,8.426,7.926,False
6.0,5.8,5.6,7.503999999999991,5.987,True
3.3,7.4,5.0,6.13599999999999,6.012,True
2.0,8.285533910333333,6.26,4.583333333,5.896306781966668,True
5.7,6.7,6.3,7.233999999999998,6.695,True
8.9,8.6,6.3,7.309999999999999,8.231,False
7.4,9.0,2.52,8.59375,8.116041667,False
8.200000000000001,9.6,7.505,7.5,8.4773,False
8.0,7.6,8.1,8.717999999999995,7.124,True
6.9,7.7,6.89,8.625,7.921266667,False
7.9,8.4,6.9,8.210000000000006,8.226,False
6.6,9.0,2.52,8.75,7.982633333,False
0.0,0.0,6.2575,7.5,4.79255,False
7.1,8.5,5.6,7.633999999999999,7.255,True
5.9,9.3,2.52,8.125,6.140333333,True
7.333333333333333,8.958333333333334,6.26,7.5,7.400633333333334,True
5.1,5.7,7.5,7.475999999999994,6.361,True
3.0,5.3,7.5,6.824000000000003,5.679,True
5.0,7.4,2.52,7.8125,6.337116667,True
4.5,7.323153899,6.26,8.125,6.5991307798,True
8.1,8.3,7.5,7.259999999999991,7.946,False
7.5,9.5,5.63,7.65625,8.137625,False
9.333333333333334,9.648148148,5.635,8.125,8.651029629666667,False
4.6,6.9,7.5,8.216000000000001,6.665,True
4.3,5.7,5.6,7.320000000000002,5.527,True
5.5,8.5,2.52,7.03125,6.690458333,False
7.4,8.8,7.5,7.693999999999992,7.411,True
5.5,9.9,7.52,8.125,7.7284,True
6.9,9.741666667,6.5725,7.5,8.0689833334,False
6.0,9.2,5.6,7.775999999999996,7.741,False
5.6,9.8,5.63,8.75,7.1935,False
9.333333333333334,9.855072463666666,7.51,8.125,8.907314492800001,False
9.1,9.9,6.3,8.233999999999986,8.815,False
8.9,10.0,6.27,8.75,9.006266667,False
9.333333333333334,10.0,7.51,8.333333333,9.113133333366669,False
5.0,6.1,7.5,7.153999999999998,6.242,True
7.1,9.2,7.5,8.193999999999999,8.046,False
6.5,9.5,7.52,8.28125,8.189225,False
9.333333333333334,9.855072463666666,6.26,8.333333333,8.822714492700001,False
5.9,6.9,7.5,7.009999999999996,6.806,False
4.0,6.8,7.5,7.030000000000003,6.618,False
5.6,8.8,7.5,7.160000000000002,7.131,True
6.8,9.5,7.52,7.03125,7.549025,True
8.0,9.761904762,6.885,7.8125,7.9444309524,True
3.8,5.1,5.6,7.374,5.939,False
2.8,4.1,7.5,6.129999999999996,5.063,True
4.7,4.6,2.52,7.65625,5.380358333,True
3.0,5.8,6.3,6.990000000000007,5.424,True
4.7,7.5,5.0,8.125,5.713333333,True
3.1666666666666665,4.031862745000001,6.26,7.34375,5.123180882333333,True
1.1,3.4,5.0,4.015999999999997,3.7,True
3.9,4.8,2.52,4.21875,3.745541667,True
0.0,5.6,6.3,7.304000000000004,4.097,True
6.8,7.8,6.3,7.359999999999998,6.236,True
3.7,4.0,8.8,5.428000000000006,4.985,True
1.7,3.9,6.3,7.206000000000001,4.929,True
8.0,8.2,6.9,8.035999999999994,8.122,False
7.1,8.6,7.52,8.90625,8.493058333,False
6.166666666666667,9.737666667,6.26,7.5,7.931966666733333,False
1.8,3.7,7.5,6.885999999999992,4.837,True
2.3,2.9,7.5,5.384000000000002,4.875,False
0.0,5.8,7.5,7.275999999999998,5.031,True
6.9,8.0,7.5,8.099999999999987,7.305,True
7.7,8.8,2.52,9.0625,7.641016667,True
2.8,3.6,7.5,4.883999999999995,4.665,True
6.6,7.9,6.3,7.545999999999999,7.478,False
5.2,6.3,5.6,5.456000000000003,6.409,False
5.5,8.6,2.52,7.5,6.824333333,True
6.8,8.2,5.0,7.2639999999999905,7.278,False
6.1,9.6,2.52,7.96875,6.796541667,False
8.166666666666666,8.963768115999999,6.26,7.5,8.177186956533333,False
5.6,7.9,5.6,8.197999999999999,6.591,False
7.5,6.4,7.5,7.284000000000006,7.605,False
3.1,6.9,6.3,7.120000000000006,5.557,True
4.5,7.5,2.52,6.40625,5.616691667,True
6.3,5.8,5.6,7.336,6.802,False
5.2,5.4,7.52,6.71875,6.760341667,False
9.0,7.494736842333332,7.51,8.020833333,8.410830701766667,False
4.8,7.7,6.9,7.323999999999993,6.334,True
4.3,7.3,5.0,7.5,5.314333333,True
3.9,7.2,7.5,7.349999999999994,6.03,True
5.1,7.3,7.52,7.65625,5.914291667,True
5.666666666666667,3.9520467836666655,7.51,6.875,6.2443426900666665,True
4.3,7.7,7.5,7.165999999999997,6.355,True
5.7,8.8,5.0,7.8125,6.241583333,True
7.166666666666667,7.826890756333333,7.51,6.875,6.852411484600001,True
4.8,6.6,7.5,6.963999999999997,6.058,True
5.2,8.9,7.52,7.65625,6.394291667,True
4.833333333333333,7.898550724666666,6.26,7.8125,6.693026811600001,True
5.2,6.8,7.5,7.55399999999999,6.427,True
4.0,7.9,6.26,7.34375,5.732375,True
2.833333333333333,7.699561403666666,7.51,7.34375,6.1661539474,True
2.5,4.5,7.5,6.013999999999999,4.733,True
6.3,6.5,7.52,7.5,6.047333333,True
5.0,7.4,6.9,7.365999999999992,6.93,False
4.9,6.8,5.0,7.03125,6.578558333,False
6.5,8.714912280666667,5.635,7.5,7.489282456133334,False
6.5,5.2,7.5,6.243999999999996,6.151,True
8.0,9.5,9.4,9.029999999999996,8.843,True
4.5,7.5,7.5,7.600000000000007,6.4,True
5.2,5.6,5.0,7.076000000000002,5.652,True
5.2,8.1,7.5,7.355999999999998,7.339,False
4.1,7.0,5.0,6.521999999999997,5.8,True
3.9,8.7,2.52,7.65625,7.011091667,False
4.833333333333333,9.666666666666666,5.63,7.8125,7.25285,True
5.3,5.4,5.0,7.1999999999999975,6.1,False
3.0,5.1,7.5,6.208,5.672,False
6.3,6.8,5.0,7.96875,5.977708333,True
6.833333333333333,5.918518518666667,7.51,7.5,6.0768703704,True
6.1,10.0,6.9,8.012000000000006,7.889,True
5.7,9.5,7.52,8.59375,8.436908333,False
8.0,10.0,7.51,7.65625,8.708925,False
6.8,5.6,7.5,7.412000000000001,7.04,False
5.8,6.9,6.9,7.447999999999997,6.527,True
4.9,8.1,6.26,7.96875,6.856575,True
4.666666666666667,9.129629629666669,7.51,7.34375,7.025000925866668,True
5.2,7.7,7.5,6.980000000000004,7.448,False
7.2,9.2,5.0,8.59375,8.367208333,False
5.833333333333333,9.024122807,7.51,7.34375,7.948699561466667,False
6.1,5.2,8.8,7.612000000000005,7.37,False
7.9,8.2,3.77,7.375,6.716666667,False
6.4,10.0,6.9,8.135999999999992,7.897,True
5.5,9.9,7.52,8.59375,8.393508333,False
6.666666666666667,10.0,7.51,7.65625,8.442258333333335,False
5.2,9.1,5.6,7.964000000000002,7.792,False
6.2,9.4,2.52,8.125,7.695233333,False
7.166666666666667,9.534706331,6.26,8.125,8.125807932933334,False
4.7,8.1,5.0,7.334000000000005,6.859,False
5.3,8.3,2.52,7.96875,7.037808333,False
3.4,7.3,7.5,7.277999999999993,6.86,False
6.8,9.3,6.9,6.377999999999986,8.27,False
8.4,9.0,2.52,8.125,7.6354,False
6.0,6.8,7.5,6.701999999999986,7.619,False
5.6,7.1,5.0,8.125,6.243,False
7.0,9.866666666666667,7.51,8.333333333,8.385133333233336,False
9.0,9.7,5.0,6.912000000000003,8.22,True
8.2,9.4,3.14,9.0625,8.65075,False
9.333333333333334,8.973112128333334,6.26,8.875,8.832389092333335,False
2.8,8.8,7.5,5.9940000000000015,6.986,False
5.3,7.0,7.5,6.130000000000004,6.823,True
5.0,6.9,4.4,5.973999999999995,6.313,False
4.8,4.6,7.5,6.219999999999999,4.952,True
2.5,8.8,7.5,5.747999999999989,6.446,True
3.3,7.2,6.89,6.71875,6.084875,True
3.7,8.7,7.5,6.171999999999995,6.636,True
5.2,8.6,2.52,7.03125,7.039791667,False
3.5,7.735353535333334,8.755,6.09375,6.231045707066668,True
7.5,9.0,8.1,6.229999999999993,7.883,True
6.8,8.4,8.76,8.28125,8.002591667,True
7.0,7.605358505000001,9.38,8.625,8.421271701,False
2.9,5.8,3.8,4.845999999999995,5.249,True
8.0,9.2,4.4,6.466000000000003,7.961,False
7.4,9.4,7.5,4.753999999999996,7.902,False
5.1,8.5,4.4,5.991999999999997,6.787,True
5.1,7.5,6.89,7.34375,5.887708333,True
5.833333333333333,5.512100409000001,6.26,7.5,6.834286748466667,False
5.8,9.3,7.5,6.217999999999995,7.914,False
5.8,7.3,7.5,5.947999999999993,6.837,True
6.7,9.1,7.52,8.59375,8.287441667,False
6.833333333333333,7.441643324,7.51,7.625,8.052795331466667,False
8.1,9.9,7.5,6.701999999999986,8.488,False
7.1,8.9,7.52,7.8125,7.377583333,False
8.166666666666666,7.155537064000001,5.635,8.0,7.711540746133334,False
3.8,4.8,8.1,8.134000000000006,6.259,True
6.5,8.2,7.5,5.975999999999999,7.721,False
8.9,9.6,2.52,9.166666667,7.059666667,True
5.166666666666667,6.585769980666666,7.51,6.5625,6.715437329466668,False
5.8,7.7,7.5,6.040000000000001,6.854,True
6.6,6.7,7.5,6.309999999999993,6.941,True
6.6,8.6,7.52,7.96875,7.539875,True
4.5,7.728174603333334,6.26,7.65625,6.757026587266667,True
5.9,7.4,7.5,6.0660000000000025,6.9,True
5.7,7.2,6.26,7.65625,6.779591667,True
4.5,8.3,7.5,6.029999999999998,7.263,False
3.6,5.4,5.6,6.065999999999994,5.75,True
4.6,6.8,6.26,8.125,6.534766667,True
7.0,9.1,7.5,5.952000000000002,8.143,False
6.2,9.4,8.14,7.96875,7.305541667,False
6.166666666666667,9.149206349333332,2.51,7.96875,7.761749603200001,False
8.5,10.0,5.6,6.480000000000006,7.908,True
7.3,9.5,2.52,7.8125,7.61835,False
7.666666666666667,9.673046252,6.885,8.0,8.384742583733333,False
1.8,8.7,7.5,4.474,5.864,True
4.4,8.7,2.52,8.541666667,6.817866667,True
3.7,7.7,7.5,3.8919999999999977,5.658,True
8.5,9.6,9.4,9.049999999999994,8.965,True
6.5,8.8,7.5,6.737999999999991,8.206,False
9.0,9.7,2.52,8.958333333,7.972033333,True
4.0,7.2,7.5,6.09799999999999,6.622,True
7.0,8.1,5.6,6.761999999999997,7.834,False
7.2,8.1,6.26,7.96875,7.840341667,False
3.1666666666666665,4.453748006333333,6.26,6.375,5.9794829346,False
7.5,10.0,7.5,6.2519999999999865,8.264,False
8.4,9.9,2.52,7.8125,8.309016667,False
4.5,4.3,7.5,5.3139999999999965,5.858,True
4.5,5.0,7.5,4.377999999999993,5.379,True
4.6,8.4,5.0,4.34400000000001,6.69,True
3.4,8.5,2.52,6.09375,6.452008333,False
5.333333333333333,6.656346749333334,5.635,5.25,6.627336016533334,False
8.5,9.6,7.5,6.104000000000003,7.836,True
8.7,9.6,7.52,8.75,8.2832,True
7.666666666666667,9.028180354333331,8.135,7.875,7.731569404200001,True
0.0,6.5,7.5,6.0080000000000044,5.412,True
4.6,7.0,7.5,6.359999999999992,6.606,True
5.8,9.2,2.52,7.65625,7.627125,False
5.5,7.162698412666667,6.26,7.5,7.492006349133335,False
6.8,9.0,6.9,8.171999999999997,7.876,True
5.2,8.5,7.5,6.349999999999998,7.075,True
4.3,7.3,2.52,7.34375,5.790875,False
5.833333333333333,5.618045113,5.0,7.708333333,6.293175689166667,True
5.0,9.2,6.3,6.154000000000002,6.731,True
7.9,7.9,7.5,6.530000000000005,7.413,True
5.1,7.5,7.52,7.03125,6.392625,False
2.0,10.0,6.9,6.428000000000003,6.644,True
6.8,9.9,2.52,8.541666667,6.680833333,True
5.333333333333333,9.523809524,5.625,7.34375,7.617803571466666,False
8.8,10.0,7.5,6.56600000000001,8.75,False
5.8,9.0,6.89,7.03125,7.734891667,False
7.5,9.526143791,7.51,7.96875,8.2697037582,False
7.8,10.0,5.0,6.364000000000001,8.063,False
8.7,9.9,2.52,8.958333333,8.6587,False
6.666666666666667,10.0,7.51,8.4375,8.526983333333334,False
5.5,9.4,7.5,6.343999999999994,7.181,True
6.7,7.4,6.3,6.500000000000004,6.95,True
5.9,8.7,2.52,7.8125,7.38685,False
5.0,7.268170426,6.26,6.875,7.209434085200001,False
7.3,7.9,5.0,6.2900000000000045,6.969,True
6.7,7.7,2.52,7.03125,5.796458333,True
7.0,6.166666666666667,7.51,7.65625,6.782158333333333,True
4.8,6.9,7.5,6.051999999999991,6.973,False
4.0,4.1,5.0,8.541666667,6.0197,True
1.6666666666666667,4.908119658333334,7.51,6.40625,5.667282265,False
5.9,5.4,5.0,6.456,4.95,True
7.2,8.2,5.0,6.138000000000004,7.066,True
8.4,8.0,6.9,6.58599999999999,8.112,False
7.8,5.5,6.9,6.261999999999999,7.304,False
7.3,9.5,5.0,6.142000000000003,7.503,False
8.4,9.7,2.52,8.75,6.805,True
6.9,9.8,7.5,6.681999999999997,7.747,True
5.4,8.3,5.63,7.65625,7.533891667,False
5.4,9.5,7.5,6.675999999999993,7.831,False
7.9,9.9,5.0,8.541666667,7.070833333,True
6.833333333333333,9.443589743666667,7.51,7.1875,7.970034615400001,False
4.3,9.0,7.5,6.4699999999999935,6.957,True
5.9,9.6,2.52,7.916666667,7.1392,True
2.833333333333333,8.287284610666667,2.51,6.5625,5.896573588800001,True
6.2,7.7,5.6,6.364000000000001,6.743,True
4.8,7.6,5.0,7.34375,7.205041667,False
5.166666666666667,7.698412698333333,7.51,7.125,7.480115873000001,False
8.1,6.8,5.6,6.852,7.203,True
5.0,8.1,7.5,6.463999999999999,6.722,True
8.6,8.9,7.5,8.864,8.523,True
7.7,9.7,7.52,8.75,8.835333333,False
2.5,4.4,5.0,4.194000000000004,4.556,True
4.5,6.4,2.52,6.71875,4.912375,True
3.3,8.3,6.9,6.551999999999998,6.454,True
3.9,8.4,6.89,7.34375,5.758041667,True
3.6666666666666665,6.133333333333333,7.51,6.71875,5.940775,True
5.4,7.7,6.3,6.604000000000001,6.777,True
5.2,9.4,6.26,7.5,6.223833333,True
3.0,6.324561403666666,5.63,6.75,5.805712280733333,True
8.1,9.6,7.5,6.543999999999999,8.4,False
6.5,8.8,3.14,7.5,7.5408,False
5.833333333333333,8.600288600333334,7.51,7.875,8.036024386733335,False
8.1,8.4,6.3,6.280000000000001,7.558,True
7.3,9.1,2.52,7.65625,6.757958333,False
7.5,8.607503607333333,7.51,7.625,8.072200721466668,False
4.9,7.5,5.0,5.629999999999997,6.083,True
4.0,5.9,5.6,6.1960000000000015,6.104,True
3.3,7.0,2.52,7.03125,5.758425,True
3.7,8.2,7.5,6.264000000000003,6.323,True
3.0,6.8,2.52,6.875,4.794333333,True
4.333333333333333,7.166666666666667,7.51,6.25,6.125500000000001,True
4.5,8.5,5.6,6.595999999999993,6.654,True
4.2,7.4,5.63,6.875,5.630833333,True
4.333333333333333,6.349206349,7.51,6.75,5.965307936466667,True
3.5,8.9,7.5,6.428000000000003,7.184,False
8.2,8.2,2.52,8.75,6.687,True
5.166666666666667,6.674358974333333,8.76,6.5625,7.2079551282,False
6.9,4.8,6.9,7.808000000000002,6.033,False
7.8,9.1,7.52,8.75,8.710333333,False
4.7,8.8,6.3,6.615999999999991,6.776,True
4.8,8.8,2.52,7.34375,6.905741667,False
4.166666666666667,6.080701754333333,8.755,6.5625,6.5472236842,False
5.1,8.1,7.5,6.157999999999992,7.117,True
3.5,7.5,2.52,7.5,6.5107,False
4.8,8.8,5.6,3.324000000000007,6.418,True
4.6,9.5,2.52,6.09375,6.567208333,True
1.0,5.414731682,5.635,3.5,4.3639463364,True
4.6,5.4,5.0,4.123999999999999,5.518,True
5.9,8.6,7.5,6.081999999999992,7.897,False
4.9,8.9,7.5,6.063999999999998,7.683,False
6.0,8.6,2.52,7.96875,7.469175,False
4.333333333333333,6.921693121666666,6.26,7.25,7.169905291000001,False
5.6,8.0,6.3,4.947999999999997,6.556,True
2.8,5.7,6.9,6.286000000000005,5.852,True
4.6,7.9,2.52,7.1875,6.207083333,True
5.666666666666667,7.885292942666666,5.63,7.625,6.807291921866668,True
5.5,9.3,7.5,6.319999999999997,7.742,False
6.5,8.1,2.52,7.5,7.153766667,False
8.0,5.733333333333333,7.51,7.291666667,7.2457999999666685,False
4.3,9.3,5.6,6.200000000000001,6.58,True
4.7,8.2,2.52,7.5,7.000033333,False
5.0,4.5,5.6,5.553999999999997,5.951,False
6.8,7.8,7.5,6.930000000000005,7.203,True
5.9,8.2,7.52,7.96875,7.169975,True
5.333333333333333,7.211257310000001,8.13,8.125,7.098051462066667,False
1.7,8.5,5.0,6.132,6.042,True
4.1,9.0,2.52,7.65625,6.529425,True
4.3,9.6,7.5,5.805999999999996,6.645,True
7.3,8.1,2.52,7.083333333,6.363666667,True
4.833333333333333,6.839473684333334,6.885,6.5625,6.728911403533334,False
3.0,3.7,5.0,5.766,5.261,True
4.2,7.3,2.52,7.8125,6.632716667,False
4.166666666666667,3.074074074,6.26,6.354166667,5.683064814833333,False
6.3,9.3,7.5,6.349999999999998,7.455,True
7.8,8.8,6.27,7.291666667,7.716366667,True
7.666666666666667,7.361111111,7.51,8.541666667,8.008488888833334,False
5.3,7.3,7.5,5.992000000000006,6.658,True
6.0,8.3,5.02,6.875,6.7093,True
5.666666666666667,6.286274509666666,2.51,7.5,6.624588235266668,False
3.3,6.2,5.0,6.109999999999989,5.661,True
6.6,9.5,7.5,6.094000000000008,7.496,True
6.0,9.3,7.5,6.238000000000001,7.195,True
7.3,8.6,7.52,7.8125,7.665083333,True
3.6666666666666665,7.614522417333333,6.26,7.96875,7.0875128168,False
3.3,9.7,7.5,6.083999999999996,6.725,True
6.8,8.5,3.77,8.333333333,7.242133333,True
4.833333333333333,4.981481481666667,7.51,7.083333333,6.5276296297,False
7.8,9.7,7.5,6.100000000000003,8.15,False
8.0,9.5,2.52,7.916666667,7.621466667,True
7.166666666666667,9.231481481333333,7.51,7.916666667,8.225462962900002,False
5.6,6.1,5.0,4.460000000000006,5.581,True
2.0,6.5,6.3,6.161999999999992,5.675,True
4.9,5.8,7.52,6.71875,6.140808333,True
7.1,8.6,7.5,6.354000000000006,7.232,True
6.6,9.0,7.52,7.8125,7.779983333,False
4.833333333333333,9.148148148,5.635,7.291666667,7.279762962966667,False
7.3,9.0,7.5,6.404000000000005,7.556,True
6.2,8.9,2.52,7.03125,7.373891667,False
7.333333333333333,8.456140351,6.26,8.020833333,8.044378070166667,False
4.7,8.7,5.6,6.168000000000005,6.408,True
6.3,8.9,2.52,7.291666667,6.803633333,True
5.9,9.3,7.5,6.605999999999987,7.284,True
6.5,9.5,7.52,7.8125,7.25025,False
6.0,8.429629629666666,7.51,6.25,7.187625925933334,False
6.2,8.3,7.5,6.337999999999999,7.695,False
3.7,8.2,7.52,7.8125,7.18805,False
7.2,9.3,8.8,6.385999999999994,7.913,True
7.6,9.8,2.52,8.28125,8.144425,False
8.0,8.972709551666666,7.51,8.541666667,8.700808577033333,False
8.0,10.0,7.5,6.668000000000012,8.428,True
7.8,9.7,7.52,8.28125,8.257658333,False
8.833333333333334,8.401559454333333,7.51,8.4375,8.533628557533333,False
7.5,9.4,7.5,6.006000000000009,8.175,False
8.1,10.0,2.52,8.125,8.1686,False
9.333333333333334,10.0,7.51,8.229166667,9.125183333366667,False
6.9,9.2,5.6,6.512000000000011,7.359,True
7.6,9.5,2.52,8.125,7.7261,False
8.166666666666666,9.382456140666669,6.26,8.020833333,8.355707894766669,False
4.8,7.9,5.6,5.734000000000004,6.72,False
5.7,8.6,5.63,6.5625,6.794516667,True
8.166666666666666,9.682539682666668,5.635,6.796875,7.656628769866667,True
4.5,9.0,5.6,6.509999999999998,7.461,False
5.3,9.3,2.52,7.65625,7.356358333,False
4.0,9.557894737,6.26,7.8125,7.544228947400001,False
8.8,9.3,7.5,6.747999999999994,8.717,False
7.3,9.9,2.52,7.8125,8.030716667,False
6.666666666666667,9.540744978333334,7.51,9.0625,8.488232329,False
2.5,10.0,7.5,6.460000000000008,6.746,True
4.4,7.8,7.52,6.666666667,5.57,True
2.833333333333333,6.157407407333333,7.51,6.458333333,5.544981481433334,True
2.3,9.6,7.5,6.436000000000002,6.647,True
3.4,8.7,6.89,7.083333333,6.607533333,True
4.333333333333333,6.501135191,8.13,6.875,6.616193704866666,False
7.5,10.0,7.5,6.456,7.94,True
6.4,9.9,2.52,7.8125,7.72685,False
3.333333333333333,9.616228070333332,7.51,7.34375,7.341187280733334,False
9.0,10.0,7.5,6.670000000000007,8.117,True
7.5,9.9,2.52,7.8125,8.10555,False
9.0,10.0,6.26,8.229166667,9.0166166667,False
4.6,6.5,7.5,5.578000000000003,6.35,True
5.0,7.6,5.0,7.65625,6.329158333,True
4.833333333333333,7.905056759666666,4.38,7.65625,6.6430030186,True
2.5,8.5,7.5,6.394000000000002,6.245,True
9.5,8.7,7.5,6.907999999999994,7.683,True
7.2,9.5,2.52,7.8125,7.821816667,False
5.0,8.898245614,5.635,7.5,7.534949122800001,False
2.7,5.3,7.5,6.387999999999998,5.811,True
4.3,6.5,5.6,4.443999999999999,5.486,True
5.0,6.7,5.63,7.5,6.4622,True
8.5,8.6,7.5,6.428000000000003,7.585,True
6.4,9.3,2.52,7.8125,7.146716667,True
4.5,8.1,7.5,6.494,7.175,False
5.1,6.8,5.0,6.378000000000004,6.34,True
5.2,9.0,2.52,7.8125,6.850183333,True
5.5,10.0,6.26,7.34375,7.167975,True
2.6,7.3,5.0,5.714000000000006,5.557,True
4.8,7.2,7.52,5.833333333,6.5982,True
4.833333333333333,8.380952381,8.13,6.875,7.218157142866668,False
5.7,8.1,7.5,6.373999999999995,7.403,False
6.6,8.0,7.52,7.5,7.069766667,True
5.5,5.061904762,7.51,7.291666667,6.610947619100001,False
4.7,6.2,7.5,5.901999999999994,6.599,False
2.0,8.1,7.5,6.447999999999992,6.687,False
3.4,4.7,2.52,6.875,5.322366667,True
5.8,8.3,7.5,6.327999999999996,6.875,True
4.7,8.4,7.52,7.291666667,6.947366667,True
7.3,8.7,7.5,6.3619999999999965,7.764,False
5.4,7.5,6.26,6.458333333,6.9883,False
8.25,8.6630434785,7.51,7.96875,7.930283695700001,True
2.3,4.9,7.5,6.2900000000000045,5.519,True
3.0,5.9,7.5,5.535999999999994,5.542,True
6.9,8.5,5.01,7.5,6.258333333,True
5.5,9.0,6.9,6.2239999999999895,7.329,False
6.2,8.2,7.52,7.96875,6.989208333,False
8.0,7.9,7.5,6.914000000000007,8.188,False
7.5,8.2,7.5,6.916000000000011,8.226,False
5.8,7.6,7.52,7.5,6.814166667,False
5.0,5.9151960783333335,5.635,7.5,6.905439215666667,False
5.6,9.1,7.5,6.920000000000002,7.482,True
7.6,7.5,2.52,7.96875,6.895508333,True
3.1,7.2,5.0,6.493999999999991,6.665,False
4.7,7.9,5.0,6.40625,5.958791667,False
3.6666666666666665,6.377276524666667,2.51,6.25,5.410188638266668,True
3.8,9.4,7.5,6.340000000000003,6.924,True
8.4,8.8,6.89,8.541666667,7.9087,True
4.0,8.715873016,7.51,7.8125,7.3416246032,False
6.9,8.9,5.0,6.791999999999998,7.367,True
3.5,7.0,7.5,6.457999999999995,5.607,False
5.5,9.7,7.5,6.597999999999997,7.972,False
7.0,6.0,7.5,6.7079999999999895,6.143,True
7.0,7.2,7.52,7.34375,7.396508333,False
6.8,8.9,5.6,6.176000000000004,7.591,False
7.9,9.6,6.26,8.28125,8.303591667,False
8.0,9.619047619,9.38,8.75,8.743476190400001,False
7.5,9.1,7.5,6.507999999999994,7.843,True
5.4,8.4,2.52,7.65625,6.819625,True
7.5,8.954191033333332,5.63,7.8125,7.526188206666666,True
6.1,6.0,6.3,6.062000000000003,6.434,True
8.9,9.5,4.39,9.375,8.386033333,True
4.8,5.6,7.5,6.235999999999997,6.287,True
8.8,8.7,7.5,6.393999999999993,7.845,True
2.3,8.6,5.0,3.4220000000000006,5.561,True
2.6,7.5,5.0,4.6875,4.603416667,True
3.6666666666666665,6.633138401666667,6.255,5.416666667,5.852294346966668,True
6.3,7.9,7.5,6.304000000000007,6.876,True
